transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,transfer_ratio,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
35192dd7-f58f-4d15-8ae1-bda63c4b7c62,2025-03-27 12:13:45.024491,12,Thursday,0,1612.08,0.044,P2P,Peer,Jennifer Callahan,jennifercallahan@ybl,Canara Bank,18-25,Bihar,Robin Stephens,robinstephens@ibl,State Bank of India,iOS,5G,0
e28dcec3-055d-420e-95cf-02c143b52d6e,2025-12-08 18:18:30.620361,18,Monday,0,4776.01,0.203,P2P,Peer,Brenda Spencer,brendaspencer@ibl,ICICI Bank,26-35,Uttar Pradesh,Danielle Lutz,daniellelutz@ybl,Axis Bank,Android,5G,0
64863c67-dd37-4b89-9059-a2fdd10a7937,2025-07-02 21:08:26.210533,21,Wednesday,0,225.02,0.013,P2P,Peer,Nichole Bennett,nicholebennett@oksbi,State Bank of India,36-45,Tamil Nadu,Cindy Callahan,cindycallahan@okaxis,Kotak Mahindra Bank,Android,4G,0
c74fad41-6b5a-45ea-93f8-17f4dee311eb,2025-03-07 17:23:07.650295,17,Friday,0,5316.08,0.97,P2P,Peer,Brenda Velasquez,brendavelasquez@okaxis,Axis Bank,36-45,West Bengal,Karen Kline,karenkline@okaxis,ICICI Bank,Android,4G,1
32b421fb-2e47-4597-865f-d2040ebb289c,2025-04-26 14:52:37.628051,14,Saturday,1,5272.64,1.0,P2P,Peer,Stephen Hall,stephenhall@upi,HDFC Bank,26-35,West Bengal,Steven Harper,stevenharper@upi,State Bank of India,Android,5G,1
b7cc6b31-bb40-436e-8b88-d5b16ff9c188,2025-08-28 21:02:13.966119,21,Thursday,0,2135.44,0.017,P2M,Healthcare,James Harris,jamesharris@oksbi,ICICI Bank,36-45,Uttar Pradesh,Evans PLC,evansplc@oksbi,Bank of Baroda,Android,4G,0
88805f9b-b526-4184-be93-617ef6176607,2025-06-06 21:13:46.665897,21,Friday,0,2106.25,1.0,P2M,Others,Kenneth Miller,kennethmiller@upi,HDFC Bank,26-35,Tamil Nadu,Wood-Stewart,wood-stewart@oksbi,Punjab National Bank,Android,4G,1
ac2a2f1b-4646-4028-a509-0fa79c61c611,2025-07-18 19:58:28.783668,19,Friday,0,2437.27,0.036,P2M,Grocery,Matthew Fletcher,matthewfletcher@oksbi,HDFC Bank,60+,Delhi,"Kelley, Reese and Phillips","kelley,reeseandphillips@ibl",ICICI Bank,Android,WiFi,0
af58cf02-ac15-4f28-8ab3-9e791907c38b,2025-09-05 19:37:18.396029,19,Friday,0,2809.6,0.054,P2M,Bill Payment,Jeffrey Mejia,jeffreymejia@ybl,State Bank of India,60+,Karnataka,Salinas-Barnett,salinas-barnett@ybl,Yes Bank,Android,5G,0
221fbb73-1ee4-4ed8-84cc-737c44b226b6,2025-11-29 11:46:27.216956,11,Saturday,1,661.91,0.009,P2P,Peer,Erin George,eringeorge@ibl,Canara Bank,26-35,Karnataka,Walter Bowen,walterbowen@upi,Punjab National Bank,Android,WiFi,0
56e7943f-5868-4def-a112-ae78ffcd2304,2025-05-14 12:41:27.697551,12,Wednesday,0,1249.07,0.019,P2M,Food Delivery,Courtney Williams,courtneywilliams@ibl,ICICI Bank,26-35,West Bengal,Evans-Palmer,evans-palmer@upi,Kotak Mahindra Bank,Android,WiFi,0
ae99e255-03e4-432e-8881-570c8917a5db,2025-02-22 00:22:50.877106,0,Saturday,1,3575.15,0.029,P2M,Others,Mark Spencer,markspencer@ybl,ICICI Bank,18-25,West Bengal,Hudson PLC,hudsonplc@oksbi,HDFC Bank,Android,WiFi,0
c5b45145-310e-49d1-baf3-710c6268a96d,2025-05-25 12:13:18.932246,12,Sunday,1,3617.09,0.228,P2P,Peer,Jon Horton,jonhorton@oksbi,State Bank of India,18-25,Karnataka,Kimberly Miller,kimberlymiller@ibl,HDFC Bank,Android,WiFi,0
48a8838b-5d51-4ca5-93d0-b2523982241e,2025-02-06 15:09:26.769642,15,Thursday,0,802.66,0.02,P2P,Peer,Debra Gonzalez,debragonzalez@oksbi,ICICI Bank,36-45,Maharashtra,Madison Spencer,madisonspencer@upi,HDFC Bank,Android,5G,0
54d6a7c0-5cb9-4e0d-8a1a-99e426045d64,2025-12-10 12:29:26.812436,12,Wednesday,0,786.19,0.008,P2P,Peer,Deborah Lewis,deborahlewis@okaxis,ICICI Bank,36-45,Delhi,Robin Greene,robingreene@okaxis,State Bank of India,Android,4G,0
fec8b365-34ec-403c-89e3-a25cfe1153b0,2025-06-22 16:35:46.223591,16,Sunday,1,2153.43,0.019,P2P,Peer,Sara Calhoun,saracalhoun@okaxis,ICICI Bank,26-35,Uttar Pradesh,Dr. Lisa Nelson,dr.lisanelson@upi,Bank of Baroda,iOS,4G,0
d46a91c6-76ff-4a3a-a59a-a762ac218aec,2025-05-26 11:20:55.902914,11,Monday,0,4495.81,0.15,P2M,Bill Payment,Kevin Miller,kevinmiller@oksbi,HDFC Bank,60+,Rajasthan,Lee Inc,leeinc@upi,Axis Bank,iOS,4G,0
cd2c8255-3c4c-40a9-a761-e9773f26ab55,2025-05-10 17:49:27.774282,17,Saturday,1,3745.12,0.062,P2P,Peer,Keith Rivera,keithrivera@okaxis,Canara Bank,36-45,Uttar Pradesh,Kaitlyn Robinson,kaitlynrobinson@okaxis,Kotak Mahindra Bank,iOS,5G,0
c2aa4eba-ad11-444a-81c2-1bae03884474,2025-12-04 18:18:08.280464,18,Thursday,0,6360.87,0.088,P2P,Peer,Andrew Wilson,andrewwilson@oksbi,HDFC Bank,60+,Tamil Nadu,Michael Cook,michaelcook@upi,Axis Bank,iOS,5G,0
af53c8a8-9e1b-4ed7-bd98-39d7f10f27c0,2025-10-10 17:51:11.613844,17,Friday,0,6512.55,0.064,P2P,Peer,Jasmine Dunn,jasminedunn@ybl,Axis Bank,18-25,Uttar Pradesh,Shane Smith,shanesmith@oksbi,State Bank of India,Android,5G,0
aa914583-a911-4258-9acd-46d4ffb009b3,2025-06-03 12:41:48.207113,12,Tuesday,0,2213.18,0.019,P2P,Peer,Jessica Jordan,jessicajordan@ibl,Canara Bank,18-25,Tamil Nadu,Robert Jones,robertjones@ibl,Punjab National Bank,Android,4G,0
34d40eab-a12f-49a6-9885-c31055f2eee3,2025-03-15 17:50:15.337052,17,Saturday,1,1040.78,0.01,P2P,Peer,Andrew Kelly,andrewkelly@upi,Axis Bank,26-35,Karnataka,Brenda Fox,brendafox@upi,State Bank of India,Android,WiFi,0
17af68e6-1865-43f5-94bc-1a0fac44012c,2025-06-10 23:40:54.186054,23,Tuesday,0,4939.04,0.107,P2P,Peer,Anna Snyder,annasnyder@ibl,Axis Bank,46-60,Uttar Pradesh,Matthew Keller,matthewkeller@oksbi,State Bank of India,Android,5G,0
637504df-1de3-4de0-a957-7a61ff81cbaa,2025-02-13 20:44:47.291085,20,Thursday,0,379.46,0.002,P2P,Peer,Tiffany Steele,tiffanysteele@oksbi,Axis Bank,26-35,Uttar Pradesh,Natalie Thompson,nataliethompson@ibl,Bank of Baroda,Android,WiFi,0
ef540425-74ea-41e2-b740-b40900aa9445,2025-10-15 17:20:50.624801,17,Wednesday,0,982.64,0.021,P2P,Peer,Tiffany Thompson,tiffanythompson@okaxis,Yes Bank,60+,Tamil Nadu,Chad Gibson,chadgibson@ybl,HDFC Bank,Android,4G,0
d65e3485-0423-4be9-a30a-85faa2ab751e,2025-07-21 23:21:19.188650,23,Monday,0,829.63,0.021,P2P,Peer,Aaron Peterson,aaronpeterson@oksbi,HDFC Bank,60+,Bihar,Alison Cox,alisoncox@ibl,HDFC Bank,iOS,WiFi,0
cf03816f-38cd-4868-b92b-080fd0ad83ce,2025-06-06 12:52:29.710300,12,Friday,0,530.94,0.004,P2M,Healthcare,Caitlin Martinez,caitlinmartinez@oksbi,Bank of Baroda,26-35,Odisha,Price-Adams,price-adams@upi,HDFC Bank,Android,4G,0
45f7ad1a-b1da-4c86-96aa-b63a2af39c2c,2025-02-26 19:16:37.389683,19,Wednesday,0,4244.75,0.075,P2P,Peer,Keith Rivera,keithrivera@okaxis,Canara Bank,36-45,Uttar Pradesh,James York,jamesyork@ybl,Punjab National Bank,iOS,WiFi,0
a6026f37-cb0f-4942-b2dd-bf86509c9661,2025-09-20 12:53:50.645775,12,Saturday,1,367.3,0.002,P2P,Peer,Jason Marsh,jasonmarsh@upi,Bank of Baroda,46-60,Rajasthan,Tyler Bell,tylerbell@ibl,State Bank of India,Android,WiFi,0
c99c72ae-3200-4845-9d0f-37b3c81dd96f,2025-12-26 13:49:19.577954,13,Friday,0,1162.46,0.01,P2P,Peer,Jennifer Lane,jenniferlane@ibl,Punjab National Bank,60+,Gujarat,Jeffery Cowan,jefferycowan@okaxis,Bank of Baroda,Android,WiFi,0
02727b5d-1d39-416a-94a6-aa935851d575,2025-08-16 05:24:43.536346,5,Saturday,1,972.96,0.008,P2P,Peer,Stephen Greene,stephengreene@ybl,Bank of Baroda,26-35,Maharashtra,Chad Gibson,chadgibson@ybl,State Bank of India,iOS,4G,0
9f7af6a1-58d2-4784-8187-6913fb1239ab,2025-09-26 15:35:28.546727,15,Friday,0,6800.24,0.146,P2M,Bill Payment,Amber Barnes,amberbarnes@oksbi,ICICI Bank,46-60,Maharashtra,"Russell, Browning and Cole","russell,browningandcole@upi",Axis Bank,iOS,5G,0
cd8fe8fd-0165-4ceb-bfdb-6136187807cd,2025-09-07 08:37:17.944753,8,Sunday,1,2209.61,0.019,P2M,Grocery,Tracy Collins,tracycollins@oksbi,State Bank of India,46-60,Gujarat,Davis LLC,davisllc@upi,State Bank of India,Android,5G,0
93246e36-4af1-4f9e-8d7b-f0de94ddf861,2025-06-23 00:40:07.336880,0,Monday,0,4904.43,0.161,P2M,Bill Payment,Stacy Adams,stacyadams@upi,State Bank of India,46-60,Maharashtra,Bryant-Stephens,bryant-stephens@upi,HDFC Bank,Android,WiFi,0
81834590-dd81-4e30-a0a5-d2fc591dda36,2025-10-26 13:29:37.203394,13,Sunday,1,920.68,0.008,P2P,Peer,Frank Thomas,frankthomas@upi,Kotak Mahindra Bank,26-35,West Bengal,Tanya Williams,tanyawilliams@okaxis,HDFC Bank,iOS,WiFi,0
c592e9b2-e7c6-486c-9cfd-ffa424484e5b,2025-02-17 20:01:57.992151,20,Monday,0,1074.57,0.037,P2P,Peer,Rachael Rowland,rachaelrowland@oksbi,ICICI Bank,26-35,West Bengal,Todd Allen,toddallen@ybl,HDFC Bank,Android,WiFi,0
3bf2a0c8-c807-43ba-8d2a-570566e4042b,2025-09-27 03:05:17.803557,3,Saturday,1,2241.7,0.022,P2P,Peer,Jennifer Tate,jennifertate@ybl,ICICI Bank,26-35,Maharashtra,Dalton Calhoun,daltoncalhoun@oksbi,ICICI Bank,Android,5G,0
f047480e-a2e7-4dac-9dc2-40809877e0a4,2025-02-07 17:21:03.740219,17,Friday,0,612.03,0.02,P2P,Peer,Kelly Bell,kellybell@ibl,HDFC Bank,26-35,Tamil Nadu,John Mccall,johnmccall@ibl,Axis Bank,Android,4G,0
ecbc0e23-d870-4146-809a-d0a29feb4935,2025-08-05 06:17:20.521756,6,Tuesday,0,2903.1,0.26,P2P,Peer,Jon Cruz,joncruz@okaxis,State Bank of India,18-25,Rajasthan,Veronica Booth MD,veronicaboothmd@okaxis,State Bank of India,iOS,4G,0
d4917e0d-9d06-47d6-936a-06ed0b8b9e81,2025-09-29 19:00:21.642041,19,Monday,0,836.69,0.027,P2P,Peer,Kimberly Lawson,kimberlylawson@okaxis,State Bank of India,26-35,Uttar Pradesh,Benjamin Rodgers,benjaminrodgers@upi,Yes Bank,Android,5G,0
c51170aa-e304-4448-8200-bc59db917355,2025-07-23 11:58:40.995683,11,Wednesday,0,2416.62,0.043,P2P,Peer,Rebecca Alexander,rebeccaalexander@okaxis,HDFC Bank,18-25,Maharashtra,Allison Kelley,allisonkelley@ibl,ICICI Bank,Android,5G,0
aeddc071-a0e2-49c7-bccf-2ba646264588,2025-03-19 17:19:50.115086,17,Wednesday,0,2063.28,0.037,P2P,Peer,Tim Evans,timevans@ibl,HDFC Bank,18-25,Gujarat,Jennifer Robinson MD,jenniferrobinsonmd@upi,ICICI Bank,Android,5G,0
3f1b6ed4-197f-482d-ade2-2e5ca8aaf0a0,2025-10-05 21:47:14.741629,21,Sunday,1,2270.09,0.028,P2P,Peer,Kathy Taylor,kathytaylor@ybl,State Bank of India,18-25,Maharashtra,Joseph Blackburn,josephblackburn@okaxis,Canara Bank,iOS,4G,0
309ebbdc-a075-4679-a78b-a3cfcca0465b,2025-08-30 17:03:38.998995,17,Saturday,1,2323.63,0.05,P2P,Peer,Timothy Sherman,timothysherman@upi,State Bank of India,36-45,Maharashtra,Kristin Kennedy,kristinkennedy@oksbi,Punjab National Bank,iOS,4G,0
0945629e-a994-4442-b33e-288175873df3,2025-01-23 20:29:15.986555,20,Thursday,0,4529.57,0.056,P2P,Peer,Michele Kim,michelekim@ibl,Axis Bank,46-60,Odisha,Steven Payne,stevenpayne@ibl,Canara Bank,Android,5G,0
6476922b-cbbe-4315-a405-2a22b06ab3b9,2025-08-14 21:32:18.410885,21,Thursday,0,1157.76,0.032,P2M,Recharge,Kristen Shelton,kristenshelton@upi,State Bank of India,26-35,Bihar,Hudson-Bryant,hudson-bryant@upi,Punjab National Bank,Android,4G,0
5fb7f9d1-3688-4f7a-9237-168fd0081579,2025-03-03 15:46:52.802547,15,Monday,0,5935.44,0.358,P2P,Peer,Kyle Collins,kylecollins@ibl,State Bank of India,36-45,Delhi,Natalie Peterson,nataliepeterson@ibl,ICICI Bank,Android,4G,0
cebc8008-1a28-4b1b-8795-0d474a83648b,2025-01-02 19:52:25.899372,19,Thursday,0,1194.51,0.015,P2M,Bill Payment,Connie Washington,conniewashington@ybl,Canara Bank,36-45,Tamil Nadu,Jenkins and Sons,jenkinsandsons@oksbi,ICICI Bank,Android,5G,0
8f78acd6-784d-43d9-8db7-3a49b6711703,2025-06-21 13:13:02.140155,13,Saturday,1,1860.75,0.022,P2M,Others,Rodney Long,rodneylong@ybl,ICICI Bank,26-35,Tamil Nadu,Hall LLC,hallllc@okaxis,Punjab National Bank,Android,4G,0
074dffbb-5854-4c06-8db5-9220d75d46cf,2025-06-28 21:15:21.043259,21,Saturday,1,659.83,0.01,P2P,Peer,Larry Moore,larrymoore@ibl,Axis Bank,26-35,Uttar Pradesh,Adam Hopkins,adamhopkins@ibl,State Bank of India,Android,5G,0
17a41194-4ca4-4d96-8783-f9c018b73bda,2025-09-23 04:58:23.521563,4,Tuesday,0,912.49,0.007,P2P,Peer,Tiffany Gutierrez,tiffanygutierrez@ybl,State Bank of India,36-45,Maharashtra,Tina Bush,tinabush@oksbi,State Bank of India,Android,4G,0
31be5930-963e-41c8-b8e1-5959fa161b93,2025-09-28 10:27:35.482986,10,Sunday,1,5681.55,0.109,P2P,Peer,Cynthia Rubio,cynthiarubio@ybl,Axis Bank,36-45,Tamil Nadu,Scott Cortez,scottcortez@ybl,Punjab National Bank,Android,4G,0
bcc9f111-bf47-47cb-84c1-a0a49bcdf8a9,2025-05-14 18:47:30.154022,18,Wednesday,0,549.96,0.004,P2P,Peer,Jessica White,jessicawhite@okaxis,State Bank of India,46-60,Rajasthan,Timothy Tucker,timothytucker@upi,State Bank of India,Android,5G,0
6c18249b-994f-4a56-a9ae-42411b363284,2025-09-03 21:20:50.550217,21,Wednesday,0,6353.84,0.168,P2P,Peer,Jon Wright,jonwright@ybl,HDFC Bank,18-25,Uttar Pradesh,Joseph Decker,josephdecker@upi,ICICI Bank,Android,5G,0
a8016a77-5d8f-4ef5-8b7e-9b097a4641d8,2025-10-05 19:44:41.257082,19,Sunday,1,747.14,0.008,P2M,Bill Payment,Carla Park,carlapark@ibl,ICICI Bank,26-35,Rajasthan,Ferguson PLC,fergusonplc@oksbi,Yes Bank,Android,4G,0
13d912f2-462e-421b-9ee3-026711d3313d,2025-11-04 19:33:06.641731,19,Tuesday,0,714.59,0.006,P2P,Peer,Matthew Morgan,matthewmorgan@ibl,Kotak Mahindra Bank,26-35,Maharashtra,Francis Garcia,francisgarcia@ibl,HDFC Bank,iOS,WiFi,0
d85d5cdd-de39-40b4-93be-d412d01ec831,2025-06-13 21:57:38.592187,21,Friday,0,1840.34,0.019,P2P,Peer,Robert Higgins,roberthiggins@upi,State Bank of India,18-25,Odisha,Deborah Walker,deborahwalker@oksbi,State Bank of India,Android,4G,0
05a4804f-b879-4422-bd9d-df2c1e9177dd,2025-04-07 11:06:13.871072,11,Monday,0,918.8,0.008,P2M,Entertainment,Ian Mitchell,ianmitchell@ibl,ICICI Bank,26-35,Maharashtra,Hernandez-King,hernandez-king@ybl,HDFC Bank,Android,WiFi,0
58c9f06b-7a1f-4a29-9884-615b6b278067,2025-01-25 18:35:05.236507,18,Saturday,1,3334.7,0.095,P2P,Peer,Rita Krause,ritakrause@upi,State Bank of India,26-35,Uttar Pradesh,Christina Sandoval,christinasandoval@oksbi,State Bank of India,Android,WiFi,0
0fa876ac-7077-47b6-9bd8-88e044c28fa2,2025-04-11 12:49:56.428311,12,Friday,0,1895.63,0.019,P2P,Peer,James Tate,jamestate@okaxis,State Bank of India,26-35,Uttar Pradesh,Scott King,scottking@oksbi,State Bank of India,Android,5G,0
cd3875c1-5a11-46f1-8184-f8a78383830f,2025-01-15 16:07:20.200870,16,Wednesday,0,842.72,0.007,P2P,Peer,Jennifer Adkins,jenniferadkins@ibl,ICICI Bank,60+,Karnataka,Donald Sanchez,donaldsanchez@ybl,Canara Bank,Android,4G,0
0e5cadd4-7f9c-4cdc-bdf2-4895a9f69104,2025-01-12 21:16:46.952479,21,Sunday,1,5381.86,0.159,P2P,Peer,David Roberts,davidroberts@okaxis,ICICI Bank,60+,Maharashtra,Donald Perkins,donaldperkins@ibl,Axis Bank,Android,4G,0
397f9cf9-7189-466d-994f-111be0b2c7ed,2025-09-26 20:27:16.297666,20,Friday,0,163.94,1.0,P2P,Peer,Brenda Velasquez,brendavelasquez@okaxis,Axis Bank,36-45,West Bengal,Darlene Jennings,darlenejennings@ibl,Bank of Baroda,Android,WiFi,1
c1c7ff58-a82b-49d1-8142-2737c98534a0,2025-06-28 21:54:02.887520,21,Saturday,1,2197.48,0.018,P2P,Peer,Stephen Horne,stephenhorne@upi,HDFC Bank,26-35,West Bengal,Stephen Pierce,stephenpierce@upi,HDFC Bank,iOS,5G,0
827a144d-4fc1-4600-aee5-5124aa192f6c,2025-06-25 17:21:52.702284,17,Wednesday,0,1853.51,0.025,P2P,Peer,Casey Wise,caseywise@upi,State Bank of India,26-35,Maharashtra,Mrs. Christina Garcia,mrs.christinagarcia@ibl,Axis Bank,Android,5G,0
d8c95c0d-9838-48b9-bb31-7638f7ad830b,2025-05-24 19:39:05.488619,19,Saturday,1,1305.66,0.01,P2P,Peer,Sonia Rodriguez,soniarodriguez@ybl,HDFC Bank,26-35,Tamil Nadu,Dr. Maria Hall,dr.mariahall@upi,State Bank of India,iOS,4G,0
facffdfc-fc52-40a6-8918-f11ddb0e436f,2025-02-19 12:19:54.148117,12,Wednesday,0,185.3,0.002,P2M,Recharge,Lindsey Matthews,lindseymatthews@ibl,State Bank of India,26-35,Uttar Pradesh,"Beard, Wilson and Frederick","beard,wilsonandfrederick@okaxis",Yes Bank,iOS,5G,0
f0413a08-e3ed-401a-b889-476281820fd0,2025-07-20 20:15:35.925847,20,Sunday,1,2126.15,0.048,P2M,Others,Sarah Flowers,sarahflowers@okaxis,HDFC Bank,36-45,Karnataka,Santiago-Thomas,santiago-thomas@ibl,ICICI Bank,Android,4G,0
f5e1daa5-67a1-44e9-ab5e-92c187ea2bbb,2025-01-20 13:00:50.028905,13,Monday,0,1557.64,0.01,P2P,Peer,Johnny Powell,johnnypowell@okaxis,ICICI Bank,18-25,Maharashtra,Frederick Allen,frederickallen@ibl,Bank of Baroda,Android,WiFi,0
990550bf-da7a-4011-b339-20e934e3d14f,2025-10-23 08:41:07.426446,8,Thursday,0,899.26,0.007,P2P,Peer,Andrew Hall,andrewhall@okaxis,HDFC Bank,26-35,Delhi,Melanie Rodriguez,melanierodriguez@ybl,HDFC Bank,Android,5G,0
89dc097d-24a2-41e1-b0e1-1e50f4216ca9,2025-05-26 18:27:44.883473,18,Monday,0,1140.92,0.013,P2P,Peer,Michael James,michaeljames@oksbi,HDFC Bank,26-35,West Bengal,Lisa Cooper,lisacooper@oksbi,State Bank of India,Android,5G,0
45810f5a-3d8d-4dee-bdfb-7707f52badad,2025-05-14 17:14:33.475937,17,Wednesday,0,3098.62,0.038,P2P,Peer,Jerry Frey,jerryfrey@okaxis,Axis Bank,18-25,Gujarat,Robert Osborn,robertosborn@ibl,Axis Bank,Android,4G,0
2cae68a5-67fe-4096-a9ee-df442295d375,2025-07-07 21:58:11.792979,21,Monday,0,10980.69,0.117,P2M,Travel,Tammy King,tammyking@upi,Yes Bank,46-60,West Bengal,"Johnson, Krause and Scott","johnson,krauseandscott@okaxis",State Bank of India,iOS,4G,0
bb7640bf-8373-4223-a2ee-3227bcdfccc2,2025-01-05 04:20:45.664006,4,Sunday,1,3678.27,0.047,P2P,Peer,Kathy Taylor,kathytaylor@ybl,State Bank of India,18-25,Maharashtra,Zachary Oconnor,zacharyoconnor@ibl,Punjab National Bank,Android,5G,0
cbfdac8f-7fff-4550-98c4-504eabcf6a3a,2025-11-08 21:09:00.078880,21,Saturday,1,664.98,0.005,P2P,Peer,Andrew Hall,andrewhall@okaxis,HDFC Bank,26-35,Delhi,Brenda Lowe,brendalowe@ybl,HDFC Bank,Android,WiFi,0
cb273179-0f58-400a-b2cd-fb003f5e6352,2025-04-23 10:44:10.524190,10,Wednesday,0,6387.8,0.129,P2P,Peer,Robert Valenzuela,robertvalenzuela@okaxis,HDFC Bank,26-35,Uttar Pradesh,Evan Powell,evanpowell@oksbi,ICICI Bank,iOS,5G,0
273070bd-c3a9-4bfb-96af-92ff74f6976a,2025-11-12 17:20:26.138159,17,Wednesday,0,1977.16,0.014,P2P,Peer,Emily Rowland,emilyrowland@okaxis,State Bank of India,60+,Gujarat,Victoria Cochran,victoriacochran@upi,Bank of Baroda,Android,4G,0
60827ed9-f393-4414-a58f-9b0ec0bd1840,2025-03-20 18:21:08.990650,18,Thursday,0,4776.65,0.173,P2P,Peer,Shawn Parks,shawnparks@ybl,Axis Bank,46-60,West Bengal,Sylvia Melendez,sylviamelendez@ibl,HDFC Bank,Android,WiFi,0
03985346-7067-4e3a-9d58-51fd7ba3ca88,2025-12-17 12:44:14.755757,12,Wednesday,0,1257.84,0.012,P2P,Peer,Kimberly Moses,kimberlymoses@ybl,Kotak Mahindra Bank,46-60,Karnataka,Johnny Branch,johnnybranch@oksbi,State Bank of India,Android,5G,0
72464010-0d4f-4024-a85a-06cb9aaa8ca5,2025-10-16 14:36:14.936064,14,Thursday,0,3147.25,0.043,P2P,Peer,Richard Smith,richardsmith@oksbi,State Bank of India,46-60,Rajasthan,Pamela Frank,pamelafrank@oksbi,ICICI Bank,Android,4G,0
e49733c8-6038-4787-ae5e-77e0c2efec52,2025-12-20 02:42:29.496785,2,Saturday,1,6899.44,0.173,P2P,Peer,Amber Barnes,amberbarnes@oksbi,ICICI Bank,46-60,Maharashtra,Julie Dixon,juliedixon@upi,Kotak Mahindra Bank,Android,4G,0
0be06929-e970-40d8-b9cd-6e5b27ebfc99,2025-02-11 12:07:02.482361,12,Tuesday,0,1240.05,0.083,P2M,Food Delivery,William Palmer,williampalmer@ybl,State Bank of India,26-35,West Bengal,Gonzalez Group,gonzalezgroup@ibl,State Bank of India,Android,4G,0
e143fd1d-2d96-4fbb-8d0c-3929cfbe46d9,2025-09-24 17:48:37.276172,17,Wednesday,0,1815.02,0.016,P2P,Peer,Kathryn Campbell,kathryncampbell@okaxis,Canara Bank,36-45,Tamil Nadu,Grace Alexander,gracealexander@okaxis,State Bank of India,Android,WiFi,0
ea3e0c23-b245-459e-b7d0-bd0e9861bc23,2025-03-06 19:59:05.219205,19,Thursday,0,7087.25,0.203,P2P,Peer,Shawn Bryant,shawnbryant@ibl,Axis Bank,26-35,Karnataka,Glenn Aguilar,glennaguilar@oksbi,Axis Bank,Android,WiFi,0
c951ed3e-5954-44a4-8239-0906a678b02b,2025-05-18 20:44:43.252474,20,Sunday,1,2200.03,0.044,P2P,Peer,Ryan Bautista,ryanbautista@upi,Kotak Mahindra Bank,26-35,Bihar,Jessica Moreno,jessicamoreno@ibl,HDFC Bank,Android,4G,0
f9f4159b-43d9-4010-add0-3664e40c5670,2025-09-14 12:39:47.493408,12,Sunday,1,2074.1,0.024,P2P,Peer,David Gilbert,davidgilbert@okaxis,State Bank of India,36-45,Karnataka,Mary Potter,marypotter@upi,Kotak Mahindra Bank,iOS,5G,0
ec789d39-5ef4-4757-8e08-2b546b173825,2025-07-26 13:49:35.537672,13,Saturday,1,3545.12,0.078,P2P,Peer,Thomas Holloway,thomasholloway@ibl,Yes Bank,26-35,Maharashtra,Shannon Anderson,shannonanderson@ibl,ICICI Bank,Android,4G,0
b24b7380-65c4-4bd2-97f3-84837d7e894b,2025-09-25 21:50:58.527357,21,Thursday,0,185.13,0.002,P2P,Peer,Dr. Lisa Nelson,dr.lisanelson@upi,State Bank of India,36-45,Uttar Pradesh,Cheyenne White,cheyennewhite@okaxis,State Bank of India,Android,5G,0
544be388-a1c8-43ef-8d68-681ba536fd9a,2025-02-07 10:59:30.146863,10,Friday,0,822.48,0.008,P2P,Peer,Deborah Lewis,deborahlewis@okaxis,ICICI Bank,36-45,Delhi,Robert Scott,robertscott@oksbi,State Bank of India,Android,5G,0
3c2065b4-8957-49c9-99c7-080676566316,2025-12-12 09:31:58.887542,9,Friday,0,8484.73,1.0,P2M,Grocery,Leslie Chandler,lesliechandler@ibl,State Bank of India,60+,Uttar Pradesh,Price-Moss,price-moss@ybl,Yes Bank,Android,5G,1
dd86e2c9-8008-42d6-8c8f-4d1723707725,2025-08-01 12:55:58.453742,12,Friday,0,866.56,0.006,P2P,Peer,Rachel Holder,rachelholder@ybl,Canara Bank,18-25,Uttar Pradesh,Alisha Phillips,alishaphillips@okaxis,Axis Bank,Android,WiFi,0
d612125a-4984-4e60-a617-00c4f5ba0827,2025-04-14 12:52:30.053880,12,Monday,0,318.94,0.004,P2P,Peer,Colton Rollins,coltonrollins@ybl,Yes Bank,60+,Delhi,Kenneth Hebert,kennethhebert@ibl,ICICI Bank,Android,5G,0
41160238-8243-4f62-9f67-eacc792a8ebf,2025-07-23 13:33:09.452010,13,Wednesday,0,1568.43,0.049,P2P,Peer,Benjamin Clark II,benjaminclarkii@oksbi,Canara Bank,36-45,Uttar Pradesh,Juan Anderson,juananderson@ibl,ICICI Bank,Android,5G,0
0f006686-d280-4216-ba1a-a314556f4599,2025-02-12 01:59:32.894249,1,Wednesday,0,2649.87,0.046,P2P,Peer,Rebecca Nelson,rebeccanelson@upi,ICICI Bank,36-45,Maharashtra,Linda Powell,lindapowell@ybl,Canara Bank,Android,5G,0
14fae848-fc52-480e-a0a1-9b07a843d8fc,2025-12-29 21:05:15.317490,21,Monday,0,1090.89,0.012,P2M,Food Delivery,Jessica Nguyen,jessicanguyen@upi,ICICI Bank,26-35,Maharashtra,"Mills, Oconnor and Thompson","mills,oconnorandthompson@ybl",State Bank of India,iOS,WiFi,0
380b6fc0-3a6e-4d32-9e0c-15ba69acc02a,2025-03-09 13:08:41.026015,13,Sunday,1,2378.9,0.027,P2P,Peer,Joshua Henry,joshuahenry@ybl,ICICI Bank,46-60,Uttar Pradesh,Amber Garcia,ambergarcia@ybl,State Bank of India,Android,5G,0
